_id,Category,Supporting Ministry,Community,Project,Status,Target Completion Date,Description,Result,Area,Region,Address,Postal Code,Highway / Transit Line,Estimated Total Budget,Municipal Funding,Provincial Funding,Federal Funding,Other Funding,Website,Latitude,Longitude
143,Recreation,Infrastructure,Sarnia,Sarnia-Lambton YMCA Recreation Facility Rehabilitation,Planning,February 2027,"Meet community needs by providing publicly accessible multi-purpose spaces that provide recreational/community programming, especially those from Indigenous and vulnerable populations; Improve access to community/recreational infrastructure that fosters greater accessibility through a commitment to meet the minimum highest level of accessibility standards; Improve the quality of community/recreational infrastructure by continuing to operate in an efficient, cost-effective and sustainable manner.This project involves replacing the Sarnia-Lambton YMCA's key infrastructure supports that include: Replacing all facility windowsReplacing exterior doorsReplace balance of flat roofReplace heat exchangers, heat pumps and building automation systemResurface parking lot and pedestrian walkwaysReplace emergency generatorReplace pool filtersHaving an efficiently running facility will allow us to save on operational costs and gives us the ability to reallocate these savings to support programming for the Sarnia-Lambton community, including First Nations members and Newcomers; ultimately leading to serving more people. This funding will also allow us to improve the member experience, specifically regarding consistent air and water temperature, and a safer environment with less trip hazards due to resurfacing walkways.",,Lambton,Southwest,165 Elmwood Ave E,N6C0A8,,0,Yes,Yes,Yes,Yes,https://www.news.ontario.ca/en/release/1000470/canada-and-ontario-invest-over-35-million-in-35-recreational-and-community-infrastructure-projects,42.973221,-82.355457
144,Recreation,Infrastructure,Sarnia,Renovation of Jackson Pool,Planning,March 2025,"The City of Sarnia would like to decommission the current Jackson Pool, dormant since end of 2015 and build a new pool that is accessible to all members of the public. The current Jackson Pool was built before the modernization of accessibility, when completely renovated,  the pool, change areas, splash area, washrooms, entrance and seating will be accessible.The current change area, office and pool will be demolished and a new pool, change area, office and splash area will be created that exceeds the accessibility requirements to ensure an inclusive area for all abilities and ages.The population of the City of Sarnia is 72,500 and the new pool will serve the whole community but mostly residents of Central and Southern Sarnia. The pool will be made to be inclusive and accessible to all members of the public.",,Lambton,Southwest,255 Christina Street/Rue North/Nord,N7T7N2,,0,Yes,Yes,Yes,,https://www.news.ontario.ca/en/release/1000470/canada-and-ontario-invest-over-35-million-in-35-recreational-and-community-infrastructure-projects,42.9754,-82.404068
145,Recreation,Infrastructure,Saugeen Shores,"Rehabilitation of 1875 Log School House and 1850 Log Home, Exterior Exhibits at Bruce County Museum & Cultural Centre",Complete,March 2021,"Improvements to the Museum's 1875 Log School House and 1850 Log Home will result in the following: Improved functionality of both buildings Ongoing accessibility to both buildings Improved health and safety conditions for both buildingsReduction in overall maintenance costs for both buildingsTimely building maintenance to these historically significant buildings ensures they will continue to tell the story of early Bruce County history.In order to ensure the continued lifespan of the exterior exhibits, the following is required: replace cedar-shingle roof on 1875 Log School House (Ontario Heritage Act designation); replace asphalt shingles on 1850 Log Home, and two of its windows, the deteriorating window casings & a rotting exterior log. All of these elements are identified as being in fair condition, worn & near time of replacement. Given the historical importance of the buildings, the Museum is addressing the issues now.With the buildings in good repair, both will continue to serve as functional examples of important early history, allowing ongoing public access to original pioneer structures. Annually, upwards of 500 students from Bruce & Grey Counties receive instruction in the buildings, 15,000+ visitors explore them as part of their experience & 100s more enjoy weekly Women's Institute front-porch programs during the summer. The Museum serves a population of 68,400 residents & 1,000s of seasonal residents.",,Bruce,Southwest,"30 Park St,Box 70",N0G2V0,,0,Yes,Yes,Yes,,https://www.news.ontario.ca/en/release/61048/30-bundle-en,44.4957,-81.3682
146,Recreation,Infrastructure,Sault Ste. Marie,Construction of a Twin Pad Ice Facility,Planning,2023,"Construction of two new indoor ice pads based on NHL rink dimensions. The twin pad facility will replace the aging W.J. McMeeken Centre (1967) and will be located next door by expanding the Northern Community Centre (NCC - 2 soccer pitches, Senior's Centre, Library).Allow for seating for 300-500 spectators at each ice pad.Address documented ice shortage at prime times. This expansion will continue to support winter programming and truly make this facility multi-purpose.The scope of this project involves replacing an old single pad arena (1967) with 2 ice-pads creating greater capacity and accessibility. A LeisurePlan study carried out in 2017 indicated that there was a greater demand for ice based activities than the current site could provide. The community also has some risk given theage of existing arenas. This project will create a twin pad facility (76,265 sq ft) & complete the vision for the NCC on the McMeeken site of having an attached twin pad arena.This project will provide access to citizens of Sault Ste. Marie (73,638-2016 Census). This facility will serve youth, adults & seniors through indoor ice programming and will be a hub as the only facility in this area of the Community. The McMeeken currently serves approx. 800 individuals weekly (Oct-Mar). The new Twin Pad will serve 1,700 individuals weekly. One pad will remain open all year & the other will have extended hours. Hours of weekly available ice will increase from 1,500 to 9,000.",,Algoma,Northeast,99 Foster Drive,P6A5X6,,0,Yes,Yes,,,https://www.news.ontario.ca/en/release/1000236/ontario-investing-over-18-million-in-new-twin-pad-arena-for-sault-ste-marie,46.54,-84.38
147,Recreation,Infrastructure,Schreiber,Schreiber Fitness Centre Revitalization Project,Complete,December 2021,"Expand our current fitness centre spaceCreate a more spacious and comfortable workout environment for all of the fitness centre attendeesUpdate and/or Replace some of our defective gym equipment with new/more user-friendly equipment for improved workout stations.Upon receiving funding for the Schreiber Fitness Centre Revitalization Project, the Township will be looking to expand the physical space of our current fitness centre, by turning the facility into a U-shape rather than an L-shape, and replace some of our defective gym equipment that we currently have with more user-friendly equipment. This will improve the safety of gym users while they are in the space and expand on the amount of capable exercises that are available to fitness centre users.The Township hopes to gain more memberships and revenue from this project, as well as draw in people from other North Shore communities to take part in our fitness centre. While also reciprocating higher rates of satisfaction for its users, this facility will have a safer flow of direction for users to navigate between stations during their workouts. This projects' higher rates of satisfaction will benefit residents of Schreiber, Terrace Bay, temporary CP Rail workers, and visitors to the area.",,Thunder Bay,Northwest,"204 Alberta St.,Box 40",P0T2S0,,0,Yes,Yes,Yes,,https://www.news.ontario.ca/en/release/1000516/canada-and-ontario-invest-over-66-million-in-six-recreation-infrastructure-projects-in-the-provinces-northwest-region,48.81558,-87.26757
148,Recreation,Infrastructure,Scugog,Accessibility and Renovation Improvements to the Historical Town Hall 1873 Building,Planning,September 2026,"Improve accessibility for patrons, performers and facility renters Upgrade kitchen to public health standards, improve sound system and refurbish marquee for greater visibilityRedesign and improve safety standards in green room washroom and changing facilities for performersImprove marketability of Patron’s Lounge to increase rental and income opportunitiesRedesign, refurbish and return historic bell tower to roof of designated heritage buildingProject scope is to totally renovate the ground floor ancillary space in order to make the whole building more marketable to renters and accessible by installing a new freight and passenger elevator that will allow access to all 4 levels of the building (ground, second floor, theatre and stage levels). To improve public health and safety standards within the building. To repair and replace the historic bell tower that was removed from the roof for safety reasons.Renovated spaces will attract more artistic and cultural productions, patrons, offer opportunities for increased income to support the theatre operations, update the kitchen to meet public health standards, provide better access to the theatre and the stage for disabled performers and patrons, as well as the safe movement of equipment from the second floor. Restoring the bell tower to the roof will return the iconic theatre building to it’s original historic structure and appearance.",,Durham,Central,302 Queen St.,L9L1J9,,0,,Yes,Yes,Yes,https://www.news.ontario.ca/en/release/1000034/canada-and-ontario-invest-over-44-m-in-improved-culture-recreation-and-green-infrastructure-in-partnership-with-15-communities-across-ontario,44.1034,-78.9472
149,Recreation,Infrastructure,Severn,Multi-Sport Courts for All,Planning,2023,"To provide new sports activities for all age groups and abilitiesTo increase the use of the park by offering new activitiesTo promote a more healthy and active lifestylePrepare site location for court of approximately 50' x 100'Prepare for hydro connections to and and from the site location approximately 100'Prepare substrate base for concreteInstall athletic surfacing and liningsInstall basketball and adjustable net postsInstall sports down lightingThe multi-sport courts will serve by population (Wards 2,3,5) within the Township a total of 11,215 people based on the 2016 Ward Review of Severn Township.  Other communities outside the Township limits are; City of Orillia, Town of Gravenhurst, Townships of Oro-Medonte, Georgian Bay, and Tay.   On average each court will serve 550 people weekly.",,Simcoe,Central,1024 Hurlwood Lane,L3V0Y6,,0,Yes,Yes,Yes,,https://www.news.ontario.ca/en/release/61048/30-bundle-en,44.629,-79.5137
150,Recreation,Infrastructure,Severn,Washago Community Centre Outdoor Rink,Complete,December 2021,"To provide a safe playing environment for a variety of sports and ages year round.To increase the rink usage as a direct result of using the appropriate board materials.To improve the access to the rink both by users and maintenance personnel with new gates.To improve the lighting for increased usage year round ie Outdoor Dances, Movie Nights, Festivals, TournamentsRemove existing plywood boards of a 71' x 154' outdoor rink Remove existing netting at ends of rinkInstall 48"" high boards suitable for an outdoor rink/outdoor playing surface   Corners to be corrected to the correct radius for the rink  Boards to have proper commercial rink latches and gates  Install 21' support posts for new safety netting   Install sport directional down lighting to improve safety and to increase usage per dayThe rink is currently served directly by Washago, Westshore, Severn Bridge - a community of Gravenhurst, residents of Ramara and persons along the Highway #11 corridor including the City of Orillia.  It is hoped that the current use of the rink will increase by 25% in 2020-2021 after the improvements are made.",,Simcoe,Central,1024 Hurlwood Lane,L3V0Y6,,0,Yes,Yes,Yes,,https://www.news.ontario.ca/en/release/61048/30-bundle-en,44.7509,-79.3343
151,Recreation,Infrastructure,Shelburne,Centre Dufferin Recreation Complex Pitched Roof Replacement,Planning,2022,"Prevent further storm water from penetrating the building roofEliminate the potential for arena service interruptions due to water leakageAvoid slipping hazards for the public which can result from leaking waterProtect the arena floor and ice surface from water damageReduce the lifecycle costs to maintain the facilityThe scope of the project will be a full roof removal to deck and replacement with hot applied built up roof membrane.  The new roofing system is to include a vapour retarder, top overlay board, bottom insulation, flashing membrane, roofing membrane, and waterproofing.  The construction is estimated to take 4 to 6 months to complete.  Finalization of the project planning and design to be completed in winter 2021 with construction starting in spring 2021.The project will improve the quality of recreational services by preventing arena closures due to leaking water. The safety of the facility will be enhanced since leaking water can result in slipping hazards for the public and staff. Utility costs are expected to be reduced as the new roof will provide effective insulation, supporting the facility's energy efficiency. These improvements will allow the facility to continue servicing its local and surrounding communities safely and effectively.",,Dufferin,Central,203 Main Street/Rue East/Est,L9V3K7,,0,Yes,Yes,Yes,,https://www.news.ontario.ca/en/release/61048/30-bundle-en,44.086644,-80.203664
152,Recreation,Infrastructure,Sioux Lookout,Cedar Bay Community [not-for-profit] Stable Rehabilitation,Complete,October 2021,"Improve the structures at the stable that serve the public, including washroom facilities and the electrical system. Run electrical to the pavilion to expand its use as a free community gathering spot (birthday parties, community holiday events, horse shows, educational sessions).Ready the Stable to expand services i.e., Equine Assisted Learning (EAL) for high-risk youth.Trade in the existing tractor to a newer model so that the Stable has reliable equipment.The Stable serves the public in many ways as a non-profit, especially recent addition of EAL.The barn electrical is straightforward - upgrade and bring up to code. An electrician has assessed so we know what needs to be addressed.The outhouse has seen better days, so need to install accessible washrooms similar to the ones in provincial parks.The tractor we have now is well maintained but old so it is wise to invest in a newer model to avoid constant upkeep/fixing.The Equine Assisted Learning Service ran by our Stable provides a therapeutic environment for high-risk youth to work with certified individuals, many being indigenous youth from the 31 surrounding fly-in communities Sioux Lookout serves (""Hub""). These upgrades will allow us to invest in expansion & move further into community services such as riding lessons. We currently offer a lease-a-horse program to introduce horsemanship to anyone interested in learning. We also run free community events.",Improved safety and accessibility of the facility and support the expansion of programs and services,Kenora,Northwest,West Point Cove Road,P8T1A3,,0,Yes,Yes,Yes,,,50.09809,-91.91503
153,Recreation,Infrastructure,Sioux Narrows-Nestor Falls,Construction of Four Season Multi-Use Recreation Facility,Complete,November 2022,"The main objectives of this project are:To fill a gap in our community for recreational facilities and activities, which are not currently available to our residents. Demonstrating strong asset management by renovating our outdoor ice facility that is at the end of its useful life into a 4 season multi-use outdoor recreation facilityTo provide the residents of Sioux Narrows-Nestor Falls and adjacent communities with increased opportunity for organized sport and recreation.The proposed project is the construction of dasher boards to form an enclosed rink for the winter months, as well as a basketball court and four pickle ball courts in the summer months. The structures would be build on a 100 ft by 160 ft slab on grade, to accommodate the 80 ft by 150 ft rink. The basketball court lines and pickle ball court lines would be painted on the concrete pad and the rink lines would be incorporated when the ice surface is introduced.We estimate that this facility would be used by at least 7,250 people annually. We expect that the use of the facility would include our entire population ranging from toddlers to senior citizens.  We anticipate the breakdown of usage to be as follows:75% of our permanent residents- 750 people50% of our seasonal residents- 4,00010% of visitors to our community- 1,000And approximately an additional 1,500 individuals from neighboring Indigenous Communities.",,Kenora,Northwest,0,0,,0,Yes,Yes,Yes,,https://www.news.ontario.ca/en/release/1000516/canada-and-ontario-invest-over-66-million-in-six-recreation-infrastructure-projects-in-the-provinces-northwest-region,49.397222,-94.074444
154,Recreation,Infrastructure,South Bruce,Mildmay Carrick Recreation Complex Rehabilitation Project (MCRC),Planning,December 2024,"The MCRC Rehabilitation project rehabilitates and aging recreational infrastructure.  The kitchen rehabilitation is needed to meet health codes and regulations.  The rehabilitation will improve energy efficiencies and will replace older deficient refrigeration plant equipment.  This in turn will extend the facilities useful life, decreasing operational costs and maintenance costs and increase attendance and allow for addition of a variety of wellness and social programming.The scope of the project is to renovate and rehabilitate our recreation structure, as the facility requires repairs and upgrades to meet health codes and standards, energy efficiencies, and to resolve maintenance issues that will extend the useful life of the facility. This project will increase  the launch of new marketing campaigns for events and programs .  We will have to capability to offer additional rental hours and will be able to incorporate accessible sporting programs.The Mildmay Carrick  Recreation Complex project will assist in the maintenance and growth of a range of recreational , social services and programs , and further enhance the service functions of the recreational infrastructure of the Mildmay-Carrick, Teeswater-Culross, Formosa, Belmore and surrounding settlement areas. Increases the socio-economical benefits associated with recreational infrastructure.",,Bruce,Southwest,21 Gordon Street East,N0G2S0,,0,Yes,Yes,Yes,,https://www.news.ontario.ca/en/release/61048/30-bundle-en,44.0424,-81.119
155,Recreation,Infrastructure,South Bruce,Teeswater-Culross Community Centre Rehabilitation and Renovation,Planning,March 2025,"The TCCC Rehabilitation and Renovation will remove several accessibility barriers within the facility which will allow an inclusive facility. The rehabilitation will improve energy efficiency and will replace older deficient refrigeration plant equipment.  This in turn will extend the facilities useful life,  decrease operational and maintenance costs and increase attendance and  allow for additional and varying wellness and social programming.The scope of the project is to renovate and rehabilitate our recreation structure, as the facility requires repairs and upgrades to incorporate a barrier-free design, energy efficiencies, and to resolve maintenance issues that will extend the useful life of the facility. This project will increase  the launch of new marketing campaigns for events and programs .  We will have to capability to offer additional rental hours and will be able to incorporate accessible sporting programs.The Teeswater-Culross Community Centre project will assist in the maintenance and growth of a range of recreational , social services and programs , and further enhance the service functions of the recreational infrastructure of the Mildmay-Carrick, Teeswater-Culross, Formosa, Belmore and surrounding settlement areas. Increases the socio-economical benefits associated with recreational infrastructure.",,Bruce,Southwest,21 Gordon Street East,N0G2S0,,0,Yes,Yes,Yes,,https://www.news.ontario.ca/en/release/61048/30-bundle-en,44.007,-81.2877
156,Recreation,Infrastructure,South Frontenac,Accessibility Improvements for the Frontenac K&P Trail,Planning,November 2024,Improve safety and access to the Frontenac K&P Trail for all usersStrengthen recreational experience of the Frontenac K&P Trail through the addition of infrastructure such as benches and rest areasEnsure that access points to the K&P Trail are fully accessible for persons with disabilitiesImprove parking areas along K&P Trail to further enrich the community and to provide an attractive and informative place to begin the recreational experienceThis project includes the construction of the following improvements to accessibility and safety on the Frontenac K&P Trail:Accessibility upgrades to the Verona Trailhead major access pointRemoval of barriers and accessibility improvements at minor access pointsRoad Crossing safety improvements Edge Protection in required areas to meet AODA standardConstruction of rest areas and installation of park benches and sheltersInstallation of trail counters to quantify useIncreased accessibility of the Frontenac K&P TrailIncreased use of the recreational infrastructure by seniorsIncreased use of the recreational infrastructure by persons with disabilitiesImproved recreational infrastructure in approximately 5 villages and 2 townships,,Frontenac,East,2069 Battersea,K0H1S0,,0,Yes,Yes,Yes,Yes,https://www.news.ontario.ca/en/release/1000261/canada-and-ontario-invest-to-improve-recreational-facilities-in-the-county-of-frontenac,44.47212,-76.69581
157,Recreation,Infrastructure,South Frontenac,Frontenac Community Arena Rehabilitation Project,Complete,February 2022,"To reduces the instances of asset failure and service disruptions To address potential risk and liability issues that impact the safety of staff and public in the facility Improving the quality of the ice at the arena while iimproving the facilities to benefit the patronsReducing annual operating and maintenance costsIncrease accessibility for spectators and patronsContinue to support families/youth through major Capital upgrades. These critical upgrades are required to maintain ice and provide an accessible health/wellness space for our Community to gather, play hockey and learn to skate.Remove & replace: Condenser unit, Mains/Headers, Heat Exchanger/Chiller, Brine Pump, concrete slab, brine lines, boards/glass, benches, timekeeper box. • Install accessible rubber matting and create accessible viewing area. *Detailed project scope in 'Supporting Docs'The FCA will continue to serve residents of Central Frontenac, South Frontenac Townships, and surrounding area. Postal Code data indicates that residents from over 35 different communities representing 12 different Townships participate in activities at the FCAOver 1700 hours of ice booked a seasonArena employs 15 seasonal employees+600 Children, Youth and Adults on our Minor and Adult League Teams+4000 residents participate in Public Skating/season+3000 residents attend events",,Frontenac,East,4299 Arena Boundary Rd,K0H1T0,,0,Yes,Yes,Yes,Yes,https://www.news.ontario.ca/en/release/1000261/canada-and-ontario-invest-to-improve-recreational-facilities-in-the-county-of-frontenac,44.52279,-76.6954
158,Recreation,Infrastructure,South Glengarry,Char-Lan Recreation Centre Ice Pad Replacement,Complete,October 2022,"The existing ice pad is the original refrigerated concrete slab from the 1976 construction of the facility. The existing refrigerated slab will be removed and the base will be regraded and compacted.A new refrigerated concrete pad will be installed.The dasher boards and glass will also be replaced with new dasher boards, glass and netting that will provide barrier free access for users of both the ice surface and the pad during the summer months for various recreation programs and events.The project will include the removal the existing refrigerated concrete pad.The base will be re-graded and compacted and a vapour barrier will be placed on the sub grade. A 50mm high curb will be installed to support the rink boards  and a new concrete slab with a new refrigeration system will be installed.The existing dasher boards and glass will be replaced and new netting will be installed to improve the safety for the users and spectators.The population of the Township is 12,800.The Recreation Centre has been transformed from what was a hockey/figure skating arena to a Recreation facility that provides diverse programs and activities at a welcoming and barrier free facility for all age groups from youth to seniors.  Upgrades in recent years include energy efficient lighting and barrier free entrance doors and viewing areas along with murals from a local artist to highlight our Celtic Branding as Ontario's Celtic Heartland.",,"Stormont, Dundas and Glengarry",East,6 Oak Street/Rue,K0C1N0,,0,Yes,Yes,Yes,,https://www.news.ontario.ca/en/release/1000034/canada-and-ontario-invest-over-44-m-in-improved-culture-recreation-and-green-infrastructure-in-partnership-with-15-communities-across-ontario,45.143701,-74.573258
159,Recreation,Infrastructure,South Stormont,Community Parks - Pavilion Projects,Complete,November 2022,"Provide residents and tourists that visit the Community Parks of St. Andrews West, Ingleside, Long Sault, and Lakeview Heights a sheltered, accessible location that will further enhance recreation and culture. Provide the Community Parks with pavilions that will provide space for programs, events, and historical activities. Improve accessibility of the Community Parks by providing a space for all users that will protect from the sun and other inclement weather.The Township has been working on creating community parks within St. Andrews West, Ingleside, Long Sault, and Lakeview Heights to provide a larger scale park for each community. These parks are equipped with play structures, picnic areas, tennis courts, and water features (pool, splash pad). This project will provide the four community parks with a 20' X 40' pavilion on a concrete slab. Cost includes mobilization, excavation, concrete work, framing, roofing, and finishes.The 4 pavilions will serve the residents of Township of South Stormont (13,000), park users and tourists. It will also serve the 500+ soccer program registrants, 4 elementary schools that are within walking distance from the parks, as well as pool users including but not limited to approx. 360 swimming lesson registrants and 1500+ public swimmers. It will also serve tourists at the Lost Villages Museum that is located in Lakeview Heights, this museum had approximately 8000 visitors in 2019.",,"Stormont, Dundas and Glengarry",East,2 Mille Roches Road,K0C1P0,,0,Yes,Yes,Yes,,https://www.news.ontario.ca/en/release/1000034/canada-and-ontario-invest-over-44-m-in-improved-culture-recreation-and-green-infrastructure-in-partnership-with-15-communities-across-ontario,45.030399,-74.890556
160,Recreation,Infrastructure,South Stormont,Play Structure Upgrades,Complete,June 2022,"Provide residents and tourists that visit the Arnold Bethune Memorial Park & MacLennan Park safe and accessible play structures. Install accessible surfacing for the play structure area. Install a play structure that exceeds accessibility requirements. Remove the current structure and pea stone surfacing that is now unsafe and that no longer meets accessibility requirements.The Township needs to replace two aging play structures and pea stone surfacing in order to meet accessibility requirements and improve the safety of park users. It has been identified through inspections and master plan research that these parks are in poor to very poor condition and are in immediate need of replacement and upgrades. Projects include removal of pea stone surfacing at both parks and the removal of the structures, installation of accessible surfacing & accessible play structures.The play structure at the Arnold Bethune Memorial Park is part of a large community park that services the entire Township. It is home to to the Township minor soccer program, various community events, wading pool, splash pad, and adult recreational baseball leagues.The MacLennan Park serves the community of Rosedale Terrace, with approximately 600 residents, many of which are young families that have indicated the desire for safer equipment and upgraded equipment.",,"Stormont, Dundas and Glengarry",East,2 Mille Roches Road,K0C1P0,,0,Yes,Yes,Yes,,https://www.news.ontario.ca/en/release/1000034/canada-and-ontario-invest-over-44-m-in-improved-culture-recreation-and-green-infrastructure-in-partnership-with-15-communities-across-ontario,45.030399,-74.890556
161,Recreation,Infrastructure,Southwest Middlesex,Renovations to Glencoe Memorial Arena,Planning,2022,"Replace refrigerated concrete floor in the arenaReplace/upgrade other components of arena's mechanical and refrigeration system that are near, or at, the end of their life cycleRenovate arena in various ways to meet/exceed AODA requirementsReplace refrigerated concrete arena floor.Replace/upgrade other components, including: replacing and upgrading the arena’s electrical panel, condenser fan and soft starters, compressors, upgrade the compressor head cooling system, upgrading ammonia chiller to a plate frame unit, upgrading the ammonia detection and ventilation system, and upgrading the hot water system.Improve accessibility with: new washroom; 2 new dressing rooms; sound system; cafeteria counter; railingThe arena services the local community of 6000 residents, as well as residents outside of the community, and hosts minor hockey and adult teams from other parts of Southwest Ontario.",,Middlesex,Southwest,153 McKellar Street/Rue,N0L1M0,,0,Yes,Yes,Yes,,https://www.news.ontario.ca/en/release/1000470/canada-and-ontario-invest-over-35-million-in-35-recreational-and-community-infrastructure-projects,42.747546,-81.716181
162,Recreation,Infrastructure,South-West Oxford,Renovation of Storage Spaces at Beachville District Museum,Planning,March 2027,"The main objectives of the project are:To tend to structural and environmental issues resulting from the gradual deterioration of the museum's facilities. To execute necessary renovations to storage spaces in responsible ways, supporting the future of the public institution as an accessible and sustainable community resource.To improve the museum's capacity to receive, store, preserve and share historical artifacts from the region with the visitors of today and tomorrow.Renovating 3 main storage areas at the museum (old basement/collection storage/Barn #1).Reclaiming 15 cubic meters of usable storage space in the old basement. Improving energy efficiency in the museum building by 25-35% through basement insulation, eco-friendly lighting solutions, & HVAC upgrades.  Improving long-term storage conditions for over 7000 artifacts (50% of collection).  Extending HVAC system that adds an additional 5 months of public access to artifacts & displays in Barn #1.Storage improvements mean prolonged lifespans for artifacts & the ability to serve more of the future generations. More organization in storage facilities ensures staff can locate & retrieve artifacts or archival documents, with certainty, for use by researchers, volunteers, guest curators & other interested parties. The collection will contribute more to its community as an accessible resource.",,Oxford,Southwest,"P.O. Box 220, 584367 ,Beachville Rd.",N0J1A0,,0,Yes,Yes,Yes,Yes,https://www.news.ontario.ca/en/release/1000470/canada-and-ontario-invest-over-35-million-in-35-recreational-and-community-infrastructure-projects,43.0771,-80.8425
163,Recreation,Infrastructure,St. Catharines,Bogart Park Multi-Use Court and Playground,Planning,2023,"Bogart Street Park is located in the North Planning District of St. Catharines. The park is made up of the Port Weller Community Centre, two small 20 car parking lots, one soccer field, two tennis courts and play equipment. Installation of a new splash pad and sun shelter was completed in 2018. Currently, two fully accessible washrooms are being built at the Community Centre. This project aims to complete the park by creating a multi-use court and a playground that meets AODA standards.The scope of this project is two-fold. The first component of this project is to renovate the existing tennis courts, and turn them into a multi-use court. The multi-use court will be rebuilt to accommodate tennis, basketball and pickle ball. The second element of the project will focus on the playground. Primarily, we hope to relocate the play structure, add accessible features to create a space that is in accordance with the 2025 AODA standards, and change the base from pea gravel to rubber.Based on the St. Catharines Parks Renewal Plan, the Bogart Park tennis court and playground are scheduled for renewal in 2020. The Recreation Facility & Programming Master Plan (2015) identifies the need for an additional multi-use court by 2026 in order to meet the generally accepted service level standards in Ontario, one multi-use court per 600-800 youth is required. Once these two projects are completed, the park will be an inclusive space that is in accordance with the 2025 AODA standards.",,Niagara,Central,50 Church Street/Rue,L2R7C2,,0,Yes,Yes,Yes,,https://www.news.ontario.ca/en/release/1000660/canada-and-ontario-invest-over-44-million-in-four-recreation-infrastructure-projects-in-the-niagara-region,43.22067,-79.22044
164,Recreation,Infrastructure,St. Charles,Recreational facilities upgrades and new Splash Pad,Planning,2023,"Complete upgrade to the Community Arena to insure compliance with the Fire Code to allow for a greater occupancy for the purposes of holding major events such as ATV fun run with over 800 participant, hockey tournament and other community events. Replace the aging ice resurfacer (Zamboni).Build a splash pad to provide summer recreational facilities.Upgrade Municipal Fitness Center fitness equipment and installation of a new rubber flooring mat.Please see attached documents for quotes and details.Purchase a new ice resurfacer (Zamboni)Install a fire alarm system for the community arena compliant to the Ontario Fire Code and replacement/widening of 2 doors.Replacement of aging fitness equipment and addition of new rubber floor mat.Build a new 50' x 40' splash padThe project will serve the resident of the Municipality of St.-Charles, Ontario with a population of +/-1300.",These renovations will improve safety and accessibility of the facility and enable St.-Charles residents and visitors alike to enjoy the facility for years to come.,Sudbury,Northeast,2 King Street/Rue East/Est,P0M2W0,,0,Yes,Yes,Yes,,https://www.news.ontario.ca/en/release/61006/canada-and-ontario-invest-in-improved-recreation-facilities-for-a-community-centre-in-st-charles,46.361814,-80.407253
165,Recreation,Infrastructure,St. Joseph,The Centennial Grounds Sports and Culture Revitalization,Planning,2023,"Improve Sports fields to allow youth and adult leagues to make maximum use of the space for soccer and other turf sports improving quality of life for residents and surrounding communities.Create washroom shower facilities and new shade structures to support multi day cultural events and sporting events allowing for increased use of space and more cultural events offered to residents.Improve lighting and surfaces for parking areas to support sport and culture events at the Grounds.New topsoil and grass for grounds field, and corral areasExpand corral area to accommodate an additional Soccer field Fencing alteration and repairs for Centennial Grounds North east soccer field grade and turf improvementsLED lighting, poles and electrical updates for parking field Create Shower building with 1 Accessible Shower and 5 regular stallsShade structureParking Lot road gravel resurfaceNew Screened Room for Cultural eventsThe Township has 1200 permanent residents, but the grounds serve a much larger area and surrounding communities for both soccer and baseball programs that include youth from 11 rural municipalities spanning from Thessalon to Echo Bay and all of St. Joseph Island, as well as cycling events, community night, the Go North Music Festival, AlgomaTrad Concerts, and private and public event rentals. The facility hosts thousands of visitors over the course of a season.",,Algoma,Northeast,"1669 Arthur Street/Rue,PO Box 187",P0R1J0,,0,Yes,Yes,Yes,,https://www.news.ontario.ca/en/release/1000470/canada-and-ontario-invest-over-35-million-in-35-recreational-and-community-infrastructure-projects,46.295593,-84.037501
166,Recreation,Infrastructure,St. Thomas,Curtis Street Square,Planning,2022,"Anchored in the City's Strategic Plan this project will add to the revitalization of the commercial core area through the redevelopment of a vacant land site to establish a community square/gathering space/piazza in the downtown area. The project will create a meaningful cultural and green space in the heart of the city. The project will provide connectivity to the City's active transportation corridor and pathway system.This is a major urban landscaping project. It will redevelop a vacant land site that was the site of our Police Services Building. This project will create a public plaza / meeting area, enhanced parking area, green space and a pedestrian connection between the St. Thomas Public Library, a new child care centre and to the historic L&PS Rail Corridor Tourism Centre and trail system. Additionally an outside courtyard will be developed at the library to enhance the overall experience.The project will serve all of the residents of St. Thomas, the surrounding residents of the rural Elgin County area and tourist visitors.The project will serve direct patrons of the St. Thomas Public Library.The project will serve staff and families of a new child care facility which is being constructed adjacent to the project area in 2020.",,Elgin,Southwest,545 Talbot Street,N5P3V7,,0,Yes,Yes,Yes,Yes,https://www.news.ontario.ca/en/release/1000470/canada-and-ontario-invest-over-35-million-in-35-recreational-and-community-infrastructure-projects,42.77895,-81.192587
