_id,Category,Supporting Ministry,Community,Project,Status,Target Completion Date,Description,Result,Area,Region,Address,Postal Code,Highway / Transit Line,Estimated Total Budget,Municipal Funding,Provincial Funding,Federal Funding,Other Funding,Website,Latitude,Longitude
152,Health care,Health,Windsor,Hotel-Dieu Grace Healthcare - Mental Health Inpatient Bed Expansion,Planning,April 2031,Renovations at the Tayfour site to facilitate program expansion and the transfer of mental health beds from Windsor Regional Hospital,Improved access to mental health services for area residents,Essex,Southwest,"1453 Prince Road, ",N9C 3Z4,,0,,Yes,,Yes,,42.28577413,-83.0630823
153,Health care,Health,Windsor,Windsor Regional Hospital - LINAC Expansion Project,Under construction,April 2025,na,na,Essex,Southwest,1995 Lens Ave,N8W 1L9,,"$12,247,300",,Yes,,Yes,,42.3017632,-82.99761452
154,Health care,Health,Woodstock,Oxford County Community Health Centre - Leasehold Improvement Project,Planning,February 2025,Renovation of space at the Woodstock location.,"This project will bring space up to current design standards, and address current infrastructure quality problems.",Oxford,Southwest,"35 Metcalf Street, Unit 301, Woodstock, ON",N4S 3E6,,0,,Yes,,,,43.12908925,-80.7562584
155,Health care,Health,York,Humber River Hospital - Acute Behavioural Assessment and Management Unit (ABAMU),Planning,March 2025,na,na,York,Central,200 Church St,M9N 1N8,,0,,Yes,,Yes,,43.70931569,-79.51016477
156,Health care,Northern Development,Greater Sudbury,St. Joseph's Health Centre Long Term Care ,Complete,February 2015,Construction of new building,"128 long-term care beds, café, gathering areas and hair salon",Sudbury,Northeast,4690 Municipal Rd 15,P0M 1L0,,"$21,500,000",,Yes,,Yes,http://www.sjsudbury.com/index.php/villa-st-gabriel-villa/,46.650168,-80.943734
157,Health care,Northern Development,Nipissing District,Nipissing Serenity Hospice,Complete,May 2022,Construct a 10-bed hospice.,,Parry Sound,Northeast,799 John Street,P1B 8T2,,"$8,000,000",Yes,Yes,,,,,
158,Health care,Northern Development,Nipissing District,"Algonquin Nursing Home - New Respite Care Services, Hospice Suite and Indigenous Healing Room",Complete,January 2020,"The Rural Health Hub project was initiated as a result of the Ministry of Health and Long Term Care's approval to award the Algonquin Nursing Home $15,000,000 to relocate and reconstruct the home on the Mattawa Hospital site. Project consist of the capital construction (7080 sf) and equipment costs associated with the addition of the following services on the existing hospital site, in concert with the relocation and construction of the new Algonquin Nursing Home.",Construction of a health hub and 1 hospice bed.,Parry Sound,Northeast,217 Turcotte Park Road,P0V 1V0,,"$18,700,000",,Yes,,Yes,,46.3110936,-78.7134417
159,Health care,Northern Development,Red Lake,Red Lake Hospital Indigenous Fire Circle,Complete,August 2021,Build a sitting area around a fire circle at the Red Lake Hospital. ,To help patients' and family wellbeing when visiting the hospital. ,Kenora,Northwest,51 Hwy. 105,P0V 2M0,,"$11,100",Yes,Yes,,,,51.0122,-93.82284
160,Health care,Northern Development,Thunder Bay,Thunder Bay Regional Health Sciences Centre Regional Data Centre,Complete,December 2018,Relocation and expansion of data centre,"New 4,500-sq. ft data centre to provide improved health-care data management services for all hospitals in Northern Ontario.",Thunder Bay,Northwest,1040 Oliver Rd.,P7B 6V4,,"$4,693,170",,Yes,Yes,Yes,,48.42,-89.26
161,Health care,Northern Development,Whitestone,Nurse Practitioner-Led Clinic (NPLC) Expansion (formerly Whitestone and Area Nursing Station),Complete,October 2023,"The Recipient will renovate and expand the existing 1500 square foot Nurse Practitioner-Led Clinic building in the Municipality of Whitestone, which will result in an additional 1000 square feet at grade and an additional 1000 square feet below grade.","The project will result in three new patient care rooms, a larger waiting area and reception area, a full kitchen, a staff meeting room, a private office for the managing nurse practitioner, additional storage space, and a suite for visiting nurse practitioners or students.",Parry Sound,Northeast,11 Church Street,P0A 1G0,,0,Yes,Yes,Yes,Yes,,45.64481068,-79.85402532
